Sample,Roll,Pitch,Yaw
948,0.118,0.054,315.91
949,0.139,0.05,315.895
950,0.099,0.045,315.919
951,0.072,0.022,315.943
952,0.057,0.003,315.966
953,0.032,-0.008,315.988
954,-0.006,-0.018,316.009
955,-0.04,-0.036,316.042
956,-0.063,-0.054,316.075
957,-0.05,-0.073,316.108
958,-0.072,-0.094,316.139
959,-0.069,-0.092,316.17
960,-0.07,-0.086,316.174
961,-0.086,-0.089,316.177
962,-0.088,-0.107,316.18
963,-0.081,-0.111,316.183
964,-0.082,-0.089,316.186
965,-0.09,-0.084,316.189
966,-0.067,-0.081,316.191
967,-0.075,-0.083,316.195
968,-0.102,-0.081,316.198
969,-0.111,-0.077,316.201
970,-0.104,-0.056,316.173
971,-0.085,-0.028,316.148
972,-0.07,-0.022,316.122
973,-0.065,-0.013,316.096
974,-0.028,0.003,316.071
975,-0.035,-0.041,316.101
976,-0.02,-0.027,316.133
977,-0.047,-0.036,316.163
978,-0.039,-0.056,316.193
979,-0.046,-0.057,316.223
980,-0.017,-0.049,316.181
981,0.008,-0.02,316.141
982,0.033,0,316.101
983,0.067,0.008,316.062
984,0.098,0.023,316.023
985,0.049,-0.021,316.093
986,0.034,-0.061,316.167
987,0.018,-0.102,316.239
988,-0.001,-0.156,316.306
989,-0.028,-0.171,316.377
990,-0.036,-0.205,316.445
991,-0.036,-0.2,316.455
992,-0.039,-0.191,316.464
993,-0.015,-0.192,316.472
994,-0.015,-0.175,316.481
995,-0.039,-0.177,316.49
996,-0.046,-0.188,316.492
997,-0.042,-0.173,316.493
998,-0.031,-0.163,316.494
999,-0.021,-0.169,316.495
1000,-0.011,-0.155,316.496
1001,0.005,-0.14,316.471
1002,0.02,-0.136,316.445
1003,0.032,-0.12,316.42
1004,0.041,-0.098,316.397
1005,0.043,-0.073,316.373
1006,0.055,-0.073,316.366
1007,0.063,-0.071,316.36
1008,0.046,-0.088,316.354
1009,0.047,-0.095,316.347
1010,0.045,-0.085,316.341
1011,0.049,-0.049,316.338
1012,0.058,-0.046,316.336
1013,0.074,-0.061,316.334
1014,0.049,-0.068,316.333
1015,0.056,-0.073,316.33
1016,0.077,-0.041,316.318
1017,0.052,-0.048,316.306
1018,0.059,-0.043,316.294
1019,0.042,-0.031,316.282
1020,0.044,-0.047,316.27
1021,0.043,-0.049,316.286
1022,0.028,-0.065,316.302
1023,-0.002,-0.069,316.317
1024,-0.001,-0.059,316.332
1025,-0.011,-0.05,316.346
1026,0.022,-0.048,316.332
1027,0.028,-0.008,316.32
1028,0.024,0.002,316.307
1029,0.01,-0.005,316.295
1030,-0.002,0.002,316.283
1031,0.018,-0.001,316.278
1032,0.02,0.007,316.273
1033,0.023,0.006,316.269
1034,0.034,0.009,316.265
1035,0.036,0.03,316.26
1036,0.013,0.039,316.257
1037,0.005,0.033,316.26
1038,0.012,0.039,316.264
1039,0.001,0.049,316.268
1040,-0.001,0.066,316.271
1041,-0.021,0.077,316.275
1042,-0.018,0.074,316.282
1043,-0.02,0.057,316.289
1044,-0.016,0.05,316.296
1045,-0.009,0.023,316.303
1046,-0.026,0.031,316.309
1047,-0.009,0.039,316.297
1048,-0.003,0.06,316.284
1049,-0.006,0.048,316.273
1050,-0.002,0.062,316.261
1051,0.004,0.047,316.25
1052,0.023,0.063,316.239
1053,0.026,0.059,316.229
1054,0.032,0.061,316.219
1055,0.013,0.077,316.209
1056,0.028,0.071,316.199
1057,0.018,0.072,316.189
1058,0.02,0.084,316.179
1059,0.031,0.082,316.169
1060,0.048,0.078,316.16
1061,0.056,0.074,316.15
1062,0.079,0.092,316.132
1063,0.094,0.122,316.114
1064,0.098,0.119,316.096
1065,0.115,0.131,316.078
1066,0.118,0.143,316.061
1067,0.095,0.103,316.081
1068,0.077,0.062,316.101
1069,0.048,0.056,316.12
1070,0.043,0.043,316.139
1071,0.026,0.032,316.158
1072,0.037,0.014,316.133
1073,0.049,0.022,316.108
1074,0.069,0.046,316.085
1075,0.095,0.064,316.061
1076,0.118,0.083,316.039
1077,0.129,0.098,316.023
1078,0.154,0.108,316.001
1079,0.156,0.125,315.979
1080,0.167,0.121,315.958
1081,0.162,0.13,315.937
1082,0.174,0.144,315.916
1083,0.136,0.136,315.949
1084,0.089,0.114,315.979
1085,0.072,0.111,316.012
1086,0.063,0.11,316.043
1087,0.046,0.09,316.073
1088,0.042,0.076,316.094
1089,0.037,0.079,316.114
1090,0.024,0.087,316.134
1091,-0.004,0.038,316.152
1092,-0.011,0.04,316.17
1093,0.001,0.007,316.186
1094,-0.012,0.03,316.202
1095,-0.002,0.025,316.219
1096,-0.023,0.027,316.234
1097,-0.031,0.018,316.25
1098,-0.057,0.02,316.257
1099,-0.038,0.026,316.264
1100,-0.04,0.001,316.271
1101,-0.035,-0.038,316.278
1102,-0.029,-0.061,316.284
1103,-0.04,-0.089,316.298
1104,-0.037,-0.097,316.312
1105,-0.051,-0.117,316.325
1106,-0.064,-0.101,316.338
1107,-0.067,-0.102,316.35
1108,-0.074,-0.119,316.355
1109,-0.09,-0.124,316.359
1110,-0.081,-0.128,316.363
1111,-0.071,-0.125,316.367
1112,-0.081,-0.088,316.371
1113,-0.077,-0.1,316.363
1114,-0.079,-0.077,316.356
1115,-0.085,-0.066,316.348
1116,-0.074,-0.04,316.341
1117,-0.077,-0.031,316.334
1118,-0.048,-0.017,316.348
1119,-0.062,-0.009,316.361
1120,-0.06,-0.03,316.374
1121,-0.073,-0.035,316.387
1122,-0.066,-0.047,316.399
1123,-0.076,-0.075,316.431
1124,-0.085,-0.091,316.462
1125,-0.102,-0.113,316.492
1126,-0.123,-0.12,316.522
1127,-0.14,-0.134,316.55
1128,-0.114,-0.148,316.578
1129,-0.08,-0.119,316.554
1130,-0.053,-0.102,316.531
1131,-0.041,-0.091,316.508
1132,-0.034,-0.079,316.485
1133,-0.032,-0.063,316.463
1134,-0.033,-0.045,316.439
1135,-0.02,-0.038,316.415
1136,-0.017,-0.04,316.391
1137,-0.001,-0.017,316.368
1138,0.024,-0.014,316.346
1139,0.033,-0.01,316.34
1140,0.006,-0.022,316.334
1141,-0.001,-0.028,316.328
1142,0.015,-0.024,316.322
1143,0.014,-0.031,316.316
1144,0.024,-0.003,316.303
1145,0.038,0.005,316.29
1146,0.013,0.031,316.278
1147,0.026,0.031,316.267
1148,0.036,0.057,316.255
1149,0.053,0.069,316.219
1150,0.094,0.103,316.185
1151,0.116,0.12,316.15
1152,0.132,0.135,316.115
1153,0.138,0.156,316.08
1154,0.163,0.156,316.058
1155,0.157,0.155,316.036
1156,0.159,0.164,316.014
1157,0.15,0.178,315.993
1158,0.161,0.196,315.972
1159,0.17,0.199,315.974
1160,0.153,0.2,315.977
1161,0.151,0.195,315.98
1162,0.125,0.19,315.983
1163,0.118,0.169,315.985
1164,0.083,0.123,316.014
1165,0.084,0.081,316.043
1166,0.074,0.05,316.072
1167,0.059,0.033,316.1
1168,0.027,0.024,316.127
1169,0.035,0.034,316.094
1170,0.056,0.056,316.063
1171,0.074,0.077,316.032
1172,0.092,0.088,316.001
1173,0.093,0.11,315.97
1174,0.11,0.129,315.941
1175,0.064,0.119,316
1176,0.044,0.083,316.059
1177,0.014,0.053,316.116
1178,-0.016,0.025,316.171
1179,-0.038,0.001,316.226
1180,-0.027,0.003,316.214
1181,-0.021,-0.009,316.203
1182,-0.01,-0.001,316.192
1183,0.007,-0.006,316.182
1184,-0.003,-0.016,316.172
1185,-0.03,-0.004,316.245
1186,-0.037,-0.037,316.316
1187,-0.06,-0.076,316.383
1188,-0.058,-0.114,316.451
1189,-0.08,-0.148,316.516
1190,-0.096,-0.148,316.525
1191,-0.087,-0.14,316.534
1192,-0.065,-0.138,316.544
1193,-0.08,-0.158,316.553
1194,-0.083,-0.164,316.561
1195,-0.092,-0.151,316.55
1196,-0.077,-0.151,316.538
1197,-0.049,-0.133,316.527
1198,-0.033,-0.118,316.516
1199,-0.038,-0.129,316.506
1200,-0.057,-0.147,316.538
1201,-0.07,-0.154,316.569
1202,-0.101,-0.17,316.598
1203,-0.086,-0.208,316.627
1204,-0.076,-0.207,316.656
1205,-0.08,-0.195,316.636
1206,-0.076,-0.19,316.616
1207,-0.083,-0.189,316.597
1208,-0.085,-0.187,316.578
1209,-0.071,-0.183,316.56
1210,-0.069,-0.187,316.602
1211,-0.101,-0.202,316.641
1212,-0.105,-0.214,316.681
1213,-0.122,-0.219,316.719
1214,-0.129,-0.241,316.756
1215,-0.113,-0.231,316.728
1216,-0.079,-0.198,316.702
1217,-0.045,-0.179,316.677
1218,-0.03,-0.16,316.651
1219,-0.001,-0.128,316.627
1220,0.014,-0.109,316.606
1221,0.031,-0.091,316.579
1222,0.039,-0.075,316.553
1223,0.055,-0.068,316.527
1224,0.059,-0.06,316.501
1225,0.068,-0.04,316.476
1226,0.075,-0.047,316.48
1227,0.088,-0.049,316.483
1228,0.081,-0.026,316.487
1229,0.088,-0.012,316.49
1230,0.09,0.018,316.493
1231,0.081,0.037,316.518
1232,0.065,0.024,316.543
1233,0.056,-0.008,316.566
1234,0.044,-0.027,316.589
1235,0.049,-0.06,316.611
1236,0.071,-0.031,316.565
1237,0.093,0.011,316.522
1238,0.104,0.02,316.476
1239,0.122,0.034,316.431
1240,0.127,0.059,316.387
1241,0.115,0.042,316.425
1242,0.096,0.023,316.461
1243,0.075,0.014,316.496
1244,0.055,-0.022,316.529
1245,0.022,-0.041,316.561
1246,-0.002,-0.078,316.6
1247,-0.012,-0.1,316.64
1248,-0.043,-0.133,316.677
1249,-0.073,-0.136,316.713
1250,-0.081,-0.144,316.75
1251,-0.062,-0.126,316.73
1252,-0.066,-0.12,316.71
1253,-0.026,-0.089,316.692
1254,-0.013,-0.081,316.673
1255,0.025,-0.086,316.656
1256,0.026,-0.09,316.664
1257,0.026,-0.111,316.672
1258,0.032,-0.108,316.679
1259,0.023,-0.1,316.686
1260,0.023,-0.083,316.693
1261,0.009,-0.088,316.684
1262,0.004,-0.063,316.676
1263,0.01,-0.062,316.668
1264,0.009,-0.05,316.66
1265,0.01,-0.028,316.652
1266,0.022,-0.059,316.631
1267,0.03,-0.066,316.64
1268,0.065,-0.055,316.648
1269,0.067,-0.057,316.657
1270,0.047,-0.067,316.665
1271,0.048,-0.062,316.673
1272,0.032,-0.08,316.673
1273,0.019,-0.092,316.673
1274,0.002,-0.089,316.672
1275,0.022,-0.081,316.671
1276,0.019,-0.071,316.67
1277,0.027,-0.051,316.671
1278,0.011,-0.051,316.67
1279,0.034,-0.029,316.67
1280,0.037,-0.029,316.67
1281,0.024,-0.047,316.67
1282,0.031,-0.049,316.67
1283,0.009,-0.063,316.671
1284,-0.017,-0.054,316.671
1285,-0.031,-0.058,316.671
1286,-0.034,-0.039,316.671
1287,-0.044,-0.028,316.653
1288,0.002,-0.007,316.636
1289,0.014,-0.002,316.619
1290,0.015,-0.006,316.602
1291,0.033,0.003,316.586
1292,0.02,-0.032,316.58
1293,0.04,-0.038,316.573
1294,0.042,-0.021,316.566
1295,0.059,-0.015,316.56
1296,0.06,-0.025,316.554
1297,0.062,-0.02,316.565
1298,0.037,-0.019,316.576
1299,0.058,-0.061,316.585
1300,0.049,-0.075,316.595
1301,0.059,-0.073,316.605
1302,0.04,-0.101,316.68
1303,0.002,-0.158,316.745
1304,-0.047,-0.171,316.813
1305,-0.089,-0.217,316.877
1306,-0.124,-0.256,316.941
1307,-0.1,-0.238,316.915
1308,-0.097,-0.206,316.888
1309,-0.072,-0.187,316.863
1310,-0.056,-0.142,316.839
1311,-0.048,-0.113,316.814
1312,-0.051,-0.099,316.79
1313,-0.023,-0.072,316.746
1314,-0.01,-0.045,316.702
1315,0.026,-0.012,316.661
1316,0.056,-0.006,316.618
1317,0.084,0.002,316.577
1318,0.086,0.022,316.54
1319,0.096,0.048,316.503
1320,0.116,0.069,316.467
1321,0.127,0.085,316.431
1322,0.132,0.11,316.396
1323,0.138,0.095,316.411
1324,0.15,0.087,316.425
1325,0.126,0.065,316.439
1326,0.103,0.057,316.452
1327,0.087,0.027,316.465
1328,0.098,0.033,316.43
1329,0.104,0.056,316.395
1330,0.109,0.07,316.361
1331,0.121,0.088,316.327
1332,0.134,0.108,316.294
1333,0.159,0.133,316.253
1334,0.18,0.153,316.211
1335,0.184,0.183,316.171
1336,0.179,0.226,316.132
1337,0.199,0.223,316.092
1338,0.19,0.233,316.058
1339,0.198,0.246,316.024
1340,0.213,0.243,315.991
1341,0.215,0.263,315.958
1342,0.215,0.278,315.926
1343,0.212,0.258,315.923
1344,0.189,0.264,315.92
1345,0.146,0.273,315.917
1346,0.139,0.274,315.914
1347,0.122,0.272,315.911
1348,0.1,0.261,315.926
1349,0.088,0.235,315.941
1350,0.071,0.229,315.956
1351,0.065,0.205,315.971
1352,0.037,0.18,315.985
1353,0.046,0.141,315.998
1354,0.006,0.139,316.01
1355,0.002,0.144,316.023
1356,-0.015,0.121,316.035
1357,-0.031,0.099,316.046
1358,0.002,0.088,316.057
1359,0.015,0.095,316.04
1360,0.019,0.117,316.023
1361,0.035,0.122,316.006
1362,0.035,0.118,315.989
1363,0.049,0.119,315.972
1364,0.061,0.119,315.982
1365,0.045,0.127,315.991
1366,0.011,0.138,316
1367,0.004,0.118,316.009
1368,0.002,0.092,316.017
1369,0.025,0.081,316.029
1370,0.015,0.086,316.041
1371,0.009,0.09,316.053
1372,0.009,0.07,316.065
1373,0.013,0.071,316.077
1374,0.034,0.098,316.059
1375,0.027,0.126,316.042
1376,0.053,0.159,316.025
1377,0.077,0.146,316.009
1378,0.064,0.167,315.994
1379,0.077,0.143,315.984
1380,0.091,0.138,315.975
1381,0.097,0.154,315.966
1382,0.092,0.146,315.958
1383,0.11,0.138,315.949
1384,0.049,0.11,315.999
1385,0.018,0.083,316.051
1386,-0.028,0.069,316.101
1387,-0.028,0.04,316.152
1388,-0.012,0.042,316.203
1389,-0.025,0.026,316.212
1390,-0.022,0.02,316.221
1391,-0.034,0.032,316.23
1392,-0.048,0.024,316.238
1393,-0.043,0.004,316.246
1394,-0.008,0.029,316.21
1395,0.009,0.059,316.174
1396,0.031,0.071,316.138
1397,0.044,0.088,316.101
1398,0.067,0.091,316.066
1399,0.04,0.063,316.1
1400,0.019,0.043,316.134
1401,-0.013,0.048,316.166
1402,-0.053,0.021,316.196
1403,-0.07,0.025,316.228
1404,-0.07,0.026,316.258
1405,-0.079,0.023,316.274
1406,-0.078,0.015,316.289
1407,-0.081,-0.004,316.304
1408,-0.066,-0.01,316.318
1409,-0.044,0,316.332
1410,-0.058,0.036,316.311
1411,-0.032,0.037,316.289
1412,0.009,0.048,316.269
1413,0.029,0.038,316.248
1414,0.04,0.059,316.228
1415,0.058,0.041,316.224
1416,0.059,0.02,316.221
1417,0.063,0.011,316.218
1418,0.059,0.01,316.214
1419,0.073,0.034,316.211
1420,0.09,0.019,316.228
1421,0.082,0.006,316.245
1422,0.076,-0.005,316.261
1423,0.06,0.003,316.278
1424,0.037,0.012,316.294
1425,-0.006,-0.004,316.355
1426,-0.029,-0.057,316.412
1427,-0.047,-0.084,316.471
1428,-0.087,-0.094,316.528
1429,-0.104,-0.12,316.586
1430,-0.127,-0.151,316.658
1431,-0.133,-0.177,316.731
1432,-0.15,-0.194,316.802
1433,-0.17,-0.243,316.867
1434,-0.208,-0.259,316.933
1435,-0.201,-0.244,316.94
1436,-0.221,-0.24,316.947
1437,-0.238,-0.253,316.953
1438,-0.237,-0.25,316.96
1439,-0.262,-0.245,316.966
1440,-0.266,-0.225,316.957
1441,-0.261,-0.197,316.948
1442,-0.24,-0.179,316.939
1443,-0.228,-0.176,316.93
1444,-0.204,-0.169,316.922
1445,-0.201,-0.144,316.915
1446,-0.198,-0.15,316.908
1447,-0.188,-0.138,316.902
1448,-0.17,-0.152,316.895
1449,-0.175,-0.153,316.889
1450,-0.153,-0.128,316.883
1451,-0.121,-0.114,316.862
1452,-0.123,-0.106,316.84
1453,-0.108,-0.086,316.819
1454,-0.085,-0.044,316.799
1455,-0.074,-0.024,316.779
1456,-0.083,-0.019,316.795
1457,-0.079,-0.033,316.81
1458,-0.08,-0.039,316.824
1459,-0.083,-0.032,316.839
1460,-0.063,-0.054,316.852
1461,-0.063,-0.077,316.848
1462,-0.055,-0.06,316.844
1463,-0.053,-0.066,316.84
1464,-0.046,-0.071,316.836
1465,-0.047,-0.085,316.832
1466,-0.033,-0.069,316.808
1467,-0.016,-0.048,316.784
1468,-0.012,-0.014,316.761
1469,0.005,0.004,316.739
1470,0.026,0.021,316.717
1471,0.004,0.053,316.717
1472,0.009,0.064,316.717
1473,0.018,0.083,316.717
1474,0.03,0.085,316.717
1475,0.044,0.1,316.717
1476,0.05,0.108,316.686
1477,0.065,0.113,316.655
1478,0.102,0.119,316.626
1479,0.103,0.114,316.596
1480,0.115,0.135,316.568
1481,0.121,0.135,316.544
1482,0.145,0.139,316.522
1483,0.151,0.171,316.5
1484,0.138,0.176,316.478
1485,0.147,0.182,316.456
1486,0.167,0.185,316.429
1487,0.189,0.211,316.403
1488,0.183,0.214,316.377
1489,0.19,0.18,316.352
1490,0.2,0.181,316.326
1491,0.212,0.187,316.3
1492,0.22,0.178,316.275
1493,0.227,0.184,316.25
1494,0.214,0.172,316.226
1495,0.208,0.187,316.201
1496,0.216,0.196,316.178
1497,0.189,0.176,316.182
1498,0.176,0.185,316.185
1499,0.189,0.186,316.188
1500,0.155,0.17,316.191
1501,0.15,0.172,316.195
1502,0.127,0.154,316.206
1503,0.118,0.153,316.217
1504,0.132,0.123,316.227
1505,0.104,0.128,316.237
1506,0.102,0.092,316.246
1507,0.109,0.11,316.221
1508,0.116,0.12,316.197
1509,0.122,0.149,316.173
1510,0.144,0.148,316.149
1511,0.138,0.136,316.126
1512,0.145,0.126,316.156
1513,0.112,0.127,316.185
1514,0.1,0.136,316.214
1515,0.084,0.125,316.242
1516,0.048,0.098,316.268
1517,0.067,0.108,316.258
1518,0.069,0.112,316.247
1519,0.048,0.094,316.237
1520,0.053,0.097,316.226
1521,0.088,0.111,316.216
1522,0.105,0.106,316.197
1523,0.1,0.104,316.177
1524,0.092,0.102,316.158
1525,0.099,0.113,316.139
1526,0.097,0.1,316.12
1527,0.062,0.107,316.131
1528,0.063,0.118,316.142
1529,0.056,0.101,316.153
1530,0.056,0.076,316.163
1531,0.051,0.084,316.173
1532,0.057,0.076,316.183
1533,0.048,0.09,316.192
1534,0.044,0.09,316.202
1535,0.023,0.078,316.211
1536,0.018,0.073,316.22
1537,0.001,0.061,316.217
1538,0.015,0.068,316.213
1539,0.011,0.08,316.21
1540,0.017,0.069,316.207
1541,0.024,0.079,316.204
1542,0.002,0.061,316.201
1543,-0.003,0.069,316.172
1544,0.019,0.066,316.143
1545,0.035,0.09,316.114
1546,0.046,0.108,316.086
1547,0.05,0.12,316.059
1548,0.054,0.096,316.094
1549,0.011,0.074,316.127
1550,0.009,0.065,316.161
1551,-0.018,0.061,316.193
1552,-0.029,0.001,316.222
1553,-0.012,0.021,316.218
1554,-0.009,0.031,316.214
1555,-0.02,0.023,316.21
1556,-0.049,0.028,316.207
1557,-0.035,0.011,316.203
1558,-0.046,0.009,316.227
1559,-0.053,-0.018,316.25
1560,-0.063,-0.047,316.273
1561,-0.058,-0.045,316.296
1562,-0.052,-0.034,316.318
1563,-0.028,-0.011,316.295
1564,-0.022,-0.022,316.273
1565,-0.012,-0.005,316.25
1566,-0.002,-0.006,316.228
1567,0.012,-0.002,316.206
1568,0.012,0.004,316.187
1569,0.026,0.015,316.167
1570,0.041,0.035,316.148
1571,0.063,0.047,316.128
1572,0.084,0.032,316.11
1573,0.056,-0.01,316.162
1574,0.036,-0.064,316.21
1575,0.013,-0.09,316.26
1576,-0.017,-0.115,316.308
1577,-0.01,-0.134,316.356
1578,-0.009,-0.1,316.36
1579,-0.009,-0.115,316.365
1580,0.003,-0.098,316.369
1581,-0.018,-0.083,316.373
1582,-0.023,-0.082,316.378
1583,0.001,-0.088,316.371
1584,0.025,-0.096,316.364
1585,0.018,-0.085,316.357
1586,0.039,-0.056,316.351
1587,0.069,-0.038,316.345
1588,0.07,-0.02,316.339
1589,0.07,-0.004,316.307
1590,0.071,-0.005,316.275
1591,0.086,0.005,316.244
1592,0.089,0.022,316.212
1593,0.096,0.032,316.182
1594,0.099,0.054,316.153
1595,0.119,0.086,316.126
1596,0.149,0.097,316.099
1597,0.166,0.106,316.072
1598,0.175,0.112,316.045
1599,0.143,0.124,316.067
1600,0.122,0.13,316.089
1601,0.102,0.111,316.11
1602,0.083,0.094,316.13
1603,0.083,0.065,316.149
1604,0.064,0.088,316.189
1605,0.053,0.086,316.228
1606,0.026,0.073,316.266
1607,-0.001,0.034,316.301
1608,-0.028,0.008,316.336
1609,-0.024,-0.002,316.33
1610,-0.037,0.018,316.324
1611,-0.039,0.017,316.318
1612,-0.036,0.043,316.312
1613,-0.035,0.027,316.306
1614,-0.032,0.023,316.308
1615,-0.018,0.02,316.31
1616,-0.033,0.03,316.312
1617,-0.046,0.032,316.315
1618,-0.032,0.01,316.317
1619,-0.026,-0.01,316.312
1620,-0.01,-0.015,316.306
1621,-0.018,-0.021,316.3
1622,-0.028,-0.008,316.295
1623,-0.025,-0.001,316.289
1624,-0.031,0.019,316.284
1625,-0.027,0.011,316.279
1626,-0.02,0.026,316.274
1627,-0.014,0.02,316.269
1628,-0.024,0.027,316.264
1629,-0.018,0.03,316.237
1630,-0.013,0.034,316.21
1631,0.022,0.032,316.185
1632,0.013,0.051,316.159
1633,0.018,0.047,316.134
1634,0.023,0.049,316.109
1635,0.001,0.028,316.128
1636,-0.043,0.016,316.146
1637,-0.068,0.001,316.164
1638,-0.108,-0.007,316.18
1639,-0.105,-0.044,316.196
1640,-0.074,-0.039,316.203
1641,-0.064,-0.038,316.21
1642,-0.048,-0.021,316.217
1643,-0.086,-0.019,316.224
1644,-0.1,-0.026,316.231
1645,-0.103,-0.03,316.208
1646,-0.085,-0.036,316.187
1647,-0.086,-0.021,316.165
1648,-0.078,-0.012,316.144
1649,-0.06,-0.01,316.123
1650,-0.066,-0.022,316.142
1651,-0.069,-0.047,316.159
1652,-0.049,-0.061,316.176
1653,-0.066,-0.07,316.194
1654,-0.085,-0.075,316.211
1655,-0.073,-0.039,316.184
1656,-0.039,-0.009,316.159
1657,-0.01,0.005,316.133
1658,-0.007,0.026,316.108
1659,0.006,0.029,316.083
1660,0.008,0.025,316.065
1661,0.02,0.025,316.047
1662,0.03,0.053,316.029
1663,0.055,0.07,316.012
1664,0.077,0.092,315.995
1665,0.068,0.1,315.989
1666,0.085,0.107,315.983
1667,0.082,0.107,315.978
1668,0.106,0.089,315.972
1669,0.124,0.082,315.967
1670,0.095,0.082,315.977
1671,0.102,0.072,315.986
1672,0.083,0.059,315.996
1673,0.075,0.077,316.004
1674,0.05,0.083,316.013
1675,0.057,0.095,316.022
1676,0.033,0.107,316.016
1677,0.036,0.113,316.009
1678,0.049,0.111,316.003
1679,0.069,0.112,315.996
1680,0.081,0.113,315.99
1681,0.062,0.103,316.036
1682,0.036,0.094,316.08
1683,0.015,0.068,316.122
1684,-0.043,0.058,316.161
1685,-0.059,0.031,316.2
1686,-0.041,0.042,316.209
1687,-0.032,0.038,316.218
1688,-0.055,0.029,316.226
1689,-0.068,0.026,316.234
1690,-0.059,0.057,316.241
1691,-0.052,0.06,316.208
1692,-0.046,0.075,316.176
1693,-0.039,0.097,316.145
1694,-0.017,0.106,316.115
1695,0.005,0.12,316.085
1696,-0.012,0.1,316.096
1697,-0.029,0.095,316.106
1698,-0.025,0.091,316.117
1699,-0.022,0.084,316.127
1700,-0.021,0.07,316.137
1701,-0.03,0.064,316.164
1702,-0.068,0.02,316.189
1703,-0.053,0.033,316.215
1704,-0.049,0.033,316.241
1705,-0.06,0.024,316.266
1706,-0.06,0.034,316.253
1707,-0.07,0.037,316.242
1708,-0.056,0.025,316.23
1709,-0.029,0.022,316.218
1710,-0.019,0.02,316.206
1711,-0.057,0.008,316.255
1712,-0.088,0.011,316.303
1713,-0.089,-0.039,316.348
1714,-0.096,-0.082,316.392
1715,-0.111,-0.06,316.437
1716,-0.116,-0.047,316.415
