Sample,Roll,Pitch,Yaw
6913,-118.45,88.472,202.56
6914,-118.536,88.467,202.475
6915,-118.418,88.467,202.592
6916,-118.378,88.472,202.631
6917,-118.676,88.471,202.331
6918,-118.57,88.472,202.436
6919,-118.826,88.464,202.178
6920,-118.767,88.46,202.241
6921,-118.889,88.453,202.122
6922,-118.725,88.453,202.289
6923,-118.684,88.445,202.333
6924,-118.891,88.441,202.13
6925,-119.26,88.436,201.76
6926,-119.628,88.433,201.392
6927,-119.946,88.428,201.074
6928,-120.273,88.428,200.746
6929,-120.549,88.426,200.471
6930,-120.924,88.416,200.097
6931,-121.121,88.411,199.901
6932,-121.382,88.406,199.641
6933,-121.725,88.403,199.3
6934,-122.105,88.396,198.922
6935,-122.145,88.389,198.884
6936,-122.373,88.376,198.658
6937,-122.386,88.373,198.647
6938,-122.646,88.372,198.389
6939,-122.826,88.368,198.212
6940,-122.991,88.367,198.049
6941,-123.296,88.365,197.747
6942,-123.402,88.362,197.643
6943,-123.276,88.362,197.772
6944,-123.434,88.356,197.616
6945,-123.455,88.35,197.602
6946,-123.585,88.344,197.478
6947,-123.67,88.339,197.4
6948,-123.631,88.334,197.446
6949,-123.667,88.329,197.416
6950,-123.649,88.324,197.441
6951,-123.868,88.316,197.227
6952,-123.896,88.314,197.204
6953,-123.896,88.311,197.208
6954,-123.951,88.306,197.158
6955,-124.166,88.298,196.947
6956,-124.304,88.295,196.81
6957,-124.592,88.288,196.523
6958,-124.735,88.283,196.382
6959,-125.058,88.275,196.06
6960,-125.378,88.268,195.741
6961,-125.8,88.264,195.321
6962,-126.027,88.258,195.096
6963,-126.448,88.253,194.676
6964,-126.622,88.249,194.505
6965,-126.751,88.25,194.378
6966,-127.067,88.243,194.061
6967,-127.358,88.235,193.769
6968,-127.581,88.23,193.546
6969,-127.631,88.227,193.495
6970,-127.835,88.223,193.29
6971,-128.016,88.218,193.108
6972,-128.283,88.212,192.84
6973,-128.557,88.209,192.565
6974,-128.732,88.205,192.388
6975,-128.864,88.198,192.255
6976,-129.015,88.196,192.106
6977,-129.052,88.193,192.071
6978,-128.974,88.191,192.151
6979,-129.094,88.188,192.032
6980,-129.081,88.185,192.047
6981,-129.123,88.178,192.01
6982,-129.059,88.177,192.079
6983,-129.123,88.172,192.02
6984,-129.029,88.174,192.12
6985,-129.165,88.168,191.988
6986,-129.09,88.17,192.063
6987,-129.227,88.168,191.926
6988,-129.194,88.167,191.959
6989,-129.332,88.164,191.821
6990,-129.55,88.16,191.603
6991,-129.572,88.16,191.581
6992,-129.642,88.159,191.508
6993,-129.925,88.159,191.222
6994,-130.103,88.159,191.042
6995,-130.257,88.157,190.885
6996,-130.533,88.159,190.607
6997,-130.752,88.149,190.391
6998,-130.922,88.145,190.224
6999,-131.067,88.144,190.081
7000,-131.165,88.14,189.986
7001,-131.393,88.136,189.761
7002,-131.608,88.128,189.549
7003,-131.632,88.125,189.529
7004,-131.612,88.118,189.552
7005,-131.489,88.115,189.679
7006,-131.398,88.112,189.773
7007,-131.653,88.107,189.517
7008,-131.737,88.1,189.433
7009,-132.071,88.092,189.099
7010,-132.365,88.086,188.805
7011,-132.475,88.078,188.694
7012,-132.744,88.071,188.425
7013,-132.979,88.07,188.19
7014,-133.077,88.068,188.092
7015,-133.269,88.063,187.9
7016,-133.523,88.06,187.645
7017,-133.765,88.058,187.401
7018,-133.848,88.051,187.314
7019,-133.962,88.046,187.197
7020,-134.186,88.041,186.97
7021,-134.28,88.038,186.873
7022,-134.321,88.032,186.834
7023,-134.381,88.023,186.778
7024,-134.323,88.025,186.839
7025,-134.386,88.02,186.779
7026,-134.537,88.018,186.632
7027,-134.64,88.018,186.529
7028,-134.598,88.016,186.572
7029,-134.584,88.011,186.587
7030,-134.657,88.008,186.515
7031,-134.706,88.006,186.467
7032,-134.928,88,186.247
7033,-134.988,87.994,186.19
7034,-135.18,87.984,186
7035,-135.467,87.979,185.716
7036,-135.66,87.975,185.527
7037,-135.818,87.968,185.372
7038,-136.059,87.963,185.128
7039,-136.327,87.952,184.858
7040,-136.629,87.941,184.554
7041,-136.891,87.938,184.289
7042,-137.294,87.929,183.884
7043,-137.57,87.922,183.609
7044,-137.79,87.916,183.39
7045,-137.948,87.91,183.233
7046,-138.114,87.903,183.068
7047,-138.368,87.888,182.816
7048,-138.382,87.879,182.811
7049,-138.26,87.872,182.941
7050,-138.297,87.867,182.914
7051,-138.356,87.858,182.864
7052,-138.475,87.845,182.754
7053,-138.725,87.841,182.501
7054,-138.958,87.836,182.265
7055,-139.156,87.828,182.064
7056,-139.487,87.818,181.731
7057,-139.811,87.809,181.404
7058,-140.113,87.797,181.101
7059,-140.28,87.789,180.934
7060,-140.632,87.778,180.582
7061,-140.896,87.763,180.318
7062,-141.333,87.746,179.88
7063,-141.527,87.736,179.689
7064,-141.561,87.725,179.659
7065,-141.73,87.713,179.493
7066,-141.914,87.696,179.312
7067,-142.085,87.683,179.143
7068,-142.3,87.668,178.929
7069,-142.592,87.655,178.638
7070,-142.899,87.641,178.331
7071,-143.111,87.63,178.119
7072,-143.356,87.623,177.874
7073,-143.517,87.61,177.713
7074,-143.896,87.589,177.332
7075,-144.191,87.57,177.033
7076,-144.446,87.562,176.775
7077,-144.723,87.547,176.495
7078,-144.991,87.536,176.225
7079,-145.209,87.522,176.007
7080,-145.422,87.513,175.795
7081,-145.575,87.501,175.642
7082,-145.723,87.49,175.495
7083,-146.024,87.474,175.194
7084,-146.208,87.462,175.011
7085,-146.325,87.451,174.895
7086,-146.51,87.437,174.71
7087,-146.769,87.422,174.452
7088,-147.044,87.408,174.177
7089,-147.305,87.387,173.917
7090,-147.527,87.369,173.696
7091,-147.832,87.353,173.392
7092,-148.048,87.34,173.177
7093,-148.344,87.328,172.883
7094,-148.632,87.311,172.594
7095,-148.857,87.297,172.368
7096,-149.05,87.284,172.175
7097,-149.171,87.271,172.054
7098,-149.301,87.262,171.924
7099,-149.508,87.251,171.721
7100,-149.586,87.238,171.648
7101,-149.696,87.231,171.542
7102,-149.838,87.22,171.406
7103,-149.911,87.208,171.338
7104,-150.118,87.192,171.134
7105,-150.363,87.176,170.891
7106,-150.585,87.164,170.673
7107,-150.846,87.151,170.416
7108,-150.982,87.141,170.285
7109,-151.096,87.133,170.181
7110,-150.749,87.147,170.545
7111,-150.645,87.148,170.665
7112,-150.277,87.163,171.048
7113,-150.2,87.163,171.138
7114,-150.165,87.162,171.185
7115,-150.123,87.16,171.235
7116,-150.167,87.15,171.199
7117,-150.117,87.144,171.258
7118,-150.172,87.141,171.21
7119,-150.191,87.136,171.199
7120,-150.389,87.131,171.002
7121,-150.515,87.128,170.878
7122,-150.751,87.116,170.642
7123,-150.914,87.113,170.479
7124,-151.101,87.104,170.293
7125,-151.107,87.093,170.296
7126,-151.154,87.081,170.258
7127,-151.164,87.075,170.257
7128,-151.186,87.064,170.245
7129,-151.197,87.058,170.242
7130,-151.145,87.054,170.298
7131,-151.282,87.048,170.166
7132,-151.342,87.05,170.11
7133,-151.383,87.042,170.073
7134,-151.412,87.035,170.047
7135,-151.65,87.028,169.804
7136,-151.813,87.022,169.635
7137,-151.957,87.013,169.484
7138,-152.057,87.006,169.379
7139,-152.23,86.997,169.2
7140,-152.251,86.992,169.181
7141,-152.27,86.985,169.164
7142,-152.374,86.977,169.061
7143,-152.409,86.977,169.028
7144,-152.405,86.972,169.034
7145,-152.491,86.964,168.944
7146,-152.469,86.964,168.962
7147,-152.558,86.955,168.869
7148,-152.642,86.948,168.781
7149,-152.755,86.946,168.665
7150,-152.874,86.936,168.546
7151,-152.938,86.929,168.482
7152,-152.928,86.927,168.493
7153,-152.912,86.924,168.51
7154,-152.971,86.915,168.451
7155,-153.055,86.906,168.368
7156,-153.201,86.899,168.22
7157,-153.327,86.889,168.091
7158,-153.445,86.876,167.97
7159,-153.46,86.873,167.952
7160,-153.578,86.871,167.832
7161,-153.524,86.867,167.891
7162,-153.568,86.864,167.851
7163,-153.585,86.856,167.838
7164,-153.571,86.846,167.855
7165,-153.686,86.832,167.745
7166,-153.798,86.83,167.631
7167,-153.903,86.823,167.524
7168,-154.076,86.813,167.35
7169,-154.201,86.808,167.224
7170,-154.289,86.797,167.135
7171,-154.434,86.79,166.986
7172,-154.529,86.775,166.889
7173,-154.609,86.766,166.806
7174,-154.69,86.754,166.723
7175,-154.759,86.746,166.652
7176,-154.85,86.735,166.564
7177,-154.915,86.72,166.502
7178,-154.969,86.715,166.452
7179,-154.992,86.705,166.432
7180,-154.96,86.701,166.469
7181,-154.891,86.693,166.547
7182,-154.864,86.68,166.585
7183,-154.708,86.673,166.751
7184,-154.668,86.669,166.801
7185,-154.656,86.659,166.822
7186,-154.696,86.654,166.787
7187,-154.777,86.645,166.711
7188,-154.8,86.632,166.691
7189,-154.934,86.619,166.561
7190,-154.93,86.608,166.569
7191,-154.945,86.598,166.558
7192,-154.992,86.593,166.514
7193,-154.955,86.596,166.554
7194,-154.954,86.595,166.558
7195,-154.916,86.588,166.599
7196,-154.986,86.579,166.532
7197,-155.122,86.572,166.394
7198,-155.17,86.567,166.343
7199,-155.233,86.567,166.277
7200,-155.277,86.562,166.23
7201,-155.301,86.56,166.204
7202,-155.373,86.554,166.131
7203,-155.515,86.543,165.988
7204,-155.617,86.534,165.886
7205,-155.739,86.526,165.762
7206,-155.81,86.511,165.69
7207,-155.803,86.505,165.705
7208,-155.746,86.5,165.77
7209,-155.74,86.497,165.785
7210,-155.701,86.492,165.832
7211,-155.693,86.491,165.847
7212,-155.809,86.488,165.73
7213,-155.912,86.477,165.625
7214,-155.966,86.467,165.569
7215,-156.11,86.457,165.423
7216,-156.213,86.446,165.319
7217,-156.178,86.442,165.356
7218,-156.19,86.435,165.346
7219,-156.192,86.421,165.347
7220,-156.241,86.416,165.3
7221,-156.279,86.418,165.264
7222,-156.259,86.415,165.285
7223,-156.303,86.417,165.241
7224,-156.365,86.41,165.181
7225,-156.383,86.41,165.163
7226,-156.419,86.406,165.127
7227,-156.43,86.397,165.118
7228,-156.415,86.391,165.135
7229,-156.44,86.385,165.111
7230,-156.45,86.376,165.102
7231,-156.439,86.37,165.114
7232,-156.485,86.358,165.07
7233,-156.511,86.352,165.049
7234,-156.49,86.347,165.074
7235,-156.525,86.34,165.043
7236,-156.499,86.332,165.074
7237,-156.498,86.329,165.079
7238,-156.664,86.318,164.907
7239,-156.77,86.31,164.795
7240,-156.857,86.304,164.702
7241,-156.987,86.292,164.566
7242,-157.162,86.28,164.385
7243,-157.226,86.273,164.323
7244,-157.25,86.267,164.3
7245,-157.351,86.257,164.2
7246,-157.476,86.247,164.076
7247,-157.554,86.241,164
7248,-157.522,86.245,164.038
7249,-157.576,86.234,163.99
7250,-157.594,86.223,163.978
7251,-157.634,86.217,163.945
7252,-157.655,86.213,163.93
7253,-157.809,86.194,163.775
7254,-157.945,86.172,163.637
7255,-158.101,86.151,163.48
7256,-158.256,86.118,163.324
7257,-158.429,86.088,163.15
7258,-158.62,86.064,162.956
7259,-158.751,86.038,162.822
7260,-158.873,86.015,162.698
7261,-159.009,85.991,162.559
7262,-159.162,85.964,162.403
7263,-159.229,85.944,162.338
7264,-159.319,85.923,162.249
7265,-159.336,85.906,162.234
7266,-159.359,85.894,162.212
7267,-159.397,85.879,162.175
7268,-159.465,85.867,162.108
7269,-159.529,85.855,162.043
7270,-159.637,85.837,161.933
7271,-159.688,85.822,161.88
7272,-159.7,85.805,161.866
7273,-159.763,85.795,161.801
7274,-159.748,85.786,161.816
7275,-159.8,85.777,161.764
7276,-159.834,85.767,161.73
7277,-159.878,85.754,161.686
7278,-159.924,85.748,161.641
7279,-159.848,85.744,161.721
7280,-159.878,85.734,161.696
7281,-159.85,85.723,161.728
7282,-159.899,85.708,161.683
7283,-159.883,85.698,161.704
7284,-159.912,85.688,161.673
7285,-159.955,85.679,161.628
7286,-160.034,85.668,161.547
7287,-160.041,85.653,161.539
7288,-160.126,85.642,161.452
7289,-160.112,85.635,161.468
7290,-160.172,85.621,161.412
7291,-160.265,85.608,161.32
7292,-160.285,85.598,161.302
7293,-160.36,85.581,161.231
7294,-160.382,85.571,161.213
7295,-160.399,85.559,161.203
7296,-160.429,85.546,161.178
7297,-160.502,85.531,161.111
7298,-160.528,85.518,161.091
7299,-160.637,85.496,160.984
7300,-160.738,85.469,160.885
7301,-160.833,85.449,160.792
7302,-160.887,85.427,160.741
7303,-160.958,85.402,160.674
7304,-161.06,85.375,160.574
7305,-161.086,85.35,160.556
7306,-161.188,85.326,160.46
7307,-161.244,85.304,160.412
7308,-161.274,85.289,160.389
7309,-161.365,85.274,160.306
7310,-161.406,85.253,160.27
7311,-161.453,85.228,160.228
7312,-161.502,85.205,160.183
7313,-161.608,85.18,160.082
7314,-161.68,85.16,160.015
7315,-161.77,85.133,159.925
7316,-161.89,85.109,159.805
7317,-161.991,85.082,159.704
7318,-162.109,85.055,159.588
7319,-162.239,85.023,159.459
7320,-162.369,84.995,159.329
7321,-162.488,84.969,159.211
7322,-162.643,84.946,159.057
7323,-162.765,84.917,158.935
7324,-162.885,84.888,158.815
7325,-163.021,84.86,158.678
7326,-163.168,84.834,158.532
7327,-163.288,84.809,158.411
7328,-163.387,84.789,158.311
7329,-163.443,84.768,158.253
7330,-163.464,84.746,158.236
7331,-163.539,84.717,158.164
7332,-163.568,84.7,158.138
7333,-163.633,84.677,158.076
7334,-163.682,84.653,158.031
7335,-163.774,84.633,157.939
7336,-163.862,84.611,157.852
7337,-163.937,84.593,157.776
7338,-164.014,84.579,157.7
7339,-164.096,84.555,157.618
7340,-164.166,84.528,157.548
7341,-164.131,84.508,157.59
7342,-164.053,84.504,157.674
7343,-164.015,84.505,157.718
7344,-163.998,84.495,157.741
7345,-164.05,84.479,157.694
7346,-164.081,84.462,157.669
7347,-164.069,84.439,157.686
7348,-164.081,84.419,157.68
7349,-164.077,84.4,157.69
7350,-164.046,84.382,157.727
7351,-164.081,84.368,157.692
7352,-164.145,84.356,157.628
7353,-164.207,84.344,157.566
7354,-164.247,84.336,157.527
7355,-164.276,84.329,157.498
7356,-164.31,84.326,157.462
7357,-164.347,84.322,157.426
7358,-164.351,84.314,157.422
7359,-164.379,84.307,157.393
7360,-164.422,84.301,157.35
7361,-164.477,84.299,157.293
7362,-164.498,84.294,157.271
7363,-164.534,84.286,157.233
7364,-164.572,84.277,157.193
7365,-164.617,84.268,157.146
7366,-164.661,84.258,157.102
7367,-164.69,84.249,157.072
7368,-164.742,84.242,157.019
7369,-164.746,84.239,157.015
7370,-164.786,84.232,156.974
7371,-164.73,84.235,157.037
7372,-164.7,84.231,157.073
7373,-164.682,84.227,157.098
7374,-164.642,84.225,157.143
7375,-164.616,84.221,157.176
7376,-164.62,84.219,157.179
7377,-164.686,84.218,157.114
7378,-164.684,84.218,157.117
7379,-164.705,84.217,157.097
7380,-164.711,84.211,157.092
7381,-164.669,84.21,157.136
7382,-164.684,84.204,157.127
7383,-164.649,84.204,157.168
7384,-164.631,84.198,157.192
7385,-164.605,84.196,157.223
7386,-164.609,84.186,157.224
7387,-164.529,84.176,157.313
7388,-164.501,84.174,157.349
7389,-164.456,84.169,157.403
7390,-164.363,84.171,157.504
7391,-164.34,84.168,157.536
7392,-164.346,84.164,157.536
7393,-164.356,84.159,157.532
7394,-164.388,84.152,157.507
7395,-164.389,84.144,157.511
7396,-164.383,84.134,157.524
7397,-164.4,84.123,157.511
7398,-164.406,84.109,157.51
7399,-164.433,84.098,157.488
7400,-164.451,84.087,157.475
7401,-164.445,84.078,157.486
7402,-164.556,84.065,157.373
7403,-164.608,84.046,157.317
7404,-164.67,84.029,157.252
7405,-164.733,84.013,157.187
7406,-164.786,84.003,157.131
7407,-164.804,83.995,157.117
7408,-164.807,83.983,157.118
7409,-164.839,83.972,157.09
7410,-164.828,83.972,157.105
7411,-164.822,83.967,157.115
7412,-164.843,83.954,157.093
7413,-164.917,83.944,157.018
7414,-164.898,83.937,157.036
7415,-164.927,83.93,157.006
7416,-164.986,83.925,156.946
7417,-165,83.914,156.931
7418,-165.068,83.909,156.862
7419,-165.112,83.906,156.816
7420,-165.176,83.902,156.75
7421,-165.242,83.891,156.683
7422,-165.264,83.889,156.658
7423,-165.336,83.883,156.584
7424,-165.365,83.877,156.553
7425,-165.392,83.869,156.525
7426,-165.381,83.861,156.535
7427,-165.419,83.855,156.496
7428,-165.398,83.855,156.519
7429,-165.379,83.845,156.541
7430,-165.402,83.832,156.521
7431,-165.43,83.825,156.495
7432,-165.444,83.814,156.483
7433,-165.445,83.81,156.484
7434,-165.441,83.812,156.49
7435,-165.474,83.807,156.458
7436,-165.492,83.799,156.442
7437,-165.51,83.792,156.426
7438,-165.517,83.784,156.42
7439,-165.566,83.784,156.372
7440,-165.561,83.778,156.378
7441,-165.581,83.771,156.358
7442,-165.611,83.759,156.329
7443,-165.654,83.75,156.285
7444,-165.682,83.739,156.257
7445,-165.721,83.731,156.218
7446,-165.73,83.724,156.209
7447,-165.744,83.718,156.194
7448,-165.707,83.712,156.239
7449,-165.679,83.706,156.275
7450,-165.657,83.699,156.304
7451,-165.605,83.697,156.362
7452,-165.589,83.691,156.385
7453,-165.574,83.688,156.408
7454,-165.57,83.681,156.414
7455,-165.578,83.677,156.408
7456,-165.571,83.674,156.419
7457,-165.581,83.674,156.411
7458,-165.551,83.679,156.443
7459,-165.506,83.683,156.494
7460,-165.447,83.686,156.558
7461,-165.405,83.692,156.606
7462,-165.352,83.698,156.663
7463,-165.323,83.701,156.697
7464,-165.272,83.707,156.753
7465,-165.242,83.709,156.788
7466,-165.192,83.715,156.843
7467,-165.165,83.723,156.876
7468,-165.082,83.731,156.964
7469,-165.089,83.733,156.96
7470,-165.077,83.731,156.974
7471,-165.059,83.738,156.996
7472,-165.036,83.74,157.021
7473,-165.019,83.743,157.041
7474,-164.974,83.753,157.086
7475,-164.988,83.756,157.073
7476,-165.004,83.76,157.058
7477,-165.01,83.758,157.052
7478,-165.014,83.758,157.049
7479,-165.049,83.758,157.009
7480,-165.098,83.757,156.956
7481,-165.185,83.753,156.865
7482,-165.229,83.75,156.816
7483,-165.264,83.746,156.778
7484,-165.298,83.744,156.745
7485,-165.325,83.74,156.719
7486,-165.337,83.74,156.707
7487,-165.334,83.741,156.711
7488,-165.352,83.736,156.695
7489,-165.375,83.729,156.673
7490,-165.394,83.73,156.657
7491,-165.413,83.733,156.64
7492,-165.431,83.728,156.623
7493,-165.439,83.724,156.618
7494,-165.458,83.719,156.6
7495,-165.445,83.718,156.617
7496,-165.46,83.715,156.605
7497,-165.429,83.711,156.639
7498,-165.406,83.709,156.665
7499,-165.39,83.705,156.684
7500,-165.35,83.706,156.731
7501,-165.28,83.709,156.808
7502,-165.197,83.714,156.898
7503,-165.088,83.722,157.015
7504,-165.082,83.72,157.028
7505,-165.057,83.725,157.056
7506,-165.043,83.72,157.073
7507,-165.022,83.716,157.097
7508,-165.017,83.714,157.105
7509,-165.032,83.717,157.094
7510,-165.039,83.711,157.087
7511,-165.085,83.709,157.04
7512,-165.088,83.714,157.037
7513,-165.085,83.712,157.04
7514,-165.089,83.705,157.036
7515,-165.104,83.701,157.024
7516,-165.106,83.705,157.025
7517,-165.088,83.701,157.046
7518,-165.11,83.696,157.027
7519,-165.134,83.694,157.007
7520,-165.169,83.69,156.969
7521,-165.172,83.691,156.963
7522,-165.221,83.688,156.911
7523,-165.279,83.684,156.85
7524,-165.302,83.687,156.824
7525,-165.357,83.685,156.766
7526,-165.416,83.685,156.703
7527,-165.456,83.678,156.659
7528,-165.507,83.68,156.604
7529,-165.542,83.678,156.565
7530,-165.629,83.676,156.475
7531,-165.639,83.676,156.464
7532,-165.654,83.675,156.45
7533,-165.695,83.669,156.41
7534,-165.714,83.665,156.392
7535,-165.746,83.664,156.36
7536,-165.782,83.662,156.32
7537,-165.818,83.658,156.279
7538,-165.829,83.656,156.264
7539,-165.878,83.65,156.211
7540,-165.902,83.65,156.182
7541,-165.893,83.649,156.196
7542,-165.892,83.653,156.202
7543,-165.804,83.651,156.295
7544,-165.79,83.646,156.314
7545,-165.751,83.648,156.358
7546,-165.812,83.656,156.293
7547,-165.844,83.652,156.257
7548,-165.865,83.653,156.233
7549,-165.914,83.656,156.18
7550,-165.936,83.659,156.154
7551,-165.945,83.659,156.145
7552,-165.942,83.661,156.148
7553,-165.945,83.663,156.146
7554,-165.914,83.673,156.177
7555,-165.907,83.683,156.183
7556,-165.852,83.688,156.246
7557,-165.807,83.687,156.298
7558,-165.757,83.694,156.356
7559,-165.697,83.698,156.424
7560,-165.644,83.7,156.483
7561,-165.656,83.697,156.469
7562,-165.694,83.698,156.428
7563,-165.711,83.703,156.408
7564,-165.731,83.697,156.387
7565,-165.751,83.699,156.365
7566,-165.755,83.694,156.363
7567,-165.73,83.69,156.391
7568,-165.71,83.69,156.414
7569,-165.682,83.692,156.445
7570,-165.644,83.702,156.486
7571,-165.628,83.707,156.507
7572,-165.592,83.708,156.545
7573,-165.55,83.709,156.588
7574,-165.542,83.716,156.599
7575,-165.516,83.72,156.625
7576,-165.506,83.719,156.637
7577,-165.485,83.718,156.662
7578,-165.446,83.718,156.705
7579,-165.416,83.725,156.74
7580,-165.412,83.726,156.748
7581,-165.391,83.732,156.773
7582,-165.384,83.734,156.781
7583,-165.375,83.739,156.79
