Samples, Mx, My, Mz
11490, 33.892, -11.703, 16.393
11491, 33.892, -11.703, 16.393
11492, 33.451, -10.943, 16.393
11493, 33.451, -10.943, 16.393
11494, 33.451, -10.943, 16.393
11495, 33.451, -10.943, 16.393
11496, 33.451, -10.943, 16.393
11497, 34.186, -11.703, 15.335
11498, 34.186, -11.703, 15.335
11499, 34.186, -11.703, 15.335
11500, 34.186, -11.703, 15.335
11501, 34.186, -11.703, 15.335
11502, 35.069, -13.679, 14.127
11503, 35.069, -13.679, 14.127
11504, 35.069, -13.679, 14.127
11505, 35.069, -13.679, 14.127
11506, 35.069, -13.679, 14.127
11507, 36.098, -14.894, 14.731
11508, 36.098, -14.894, 14.731
11509, 36.098, -14.894, 14.731
11510, 36.098, -14.894, 14.731
11511, 36.098, -14.894, 14.731
11512, 35.657, -15.046, 14.278
11513, 35.657, -15.046, 14.278
11514, 35.657, -15.046, 14.278
11515, 35.657, -15.046, 14.278
11516, 35.657, -15.046, 14.278
11517, 35.363, -14.894, 12.314
11518, 35.363, -14.894, 12.314
11519, 35.363, -14.894, 12.314
11520, 35.363, -14.894, 12.314
11521, 35.363, -14.894, 12.314
11522, 35.804, -15.502, 12.011
11523, 35.804, -15.502, 12.011
11524, 35.804, -15.502, 12.011
11525, 35.804, -15.502, 12.011
11526, 35.804, -15.502, 12.011
11527, 35.951, -15.046, 10.803
11528, 35.951, -15.046, 10.803
11529, 35.951, -15.046, 10.803
11530, 35.951, -15.046, 10.803
11531, 35.951, -15.046, 10.803
11532, 36.833, -14.894, 10.198
11533, 36.833, -14.894, 10.198
11534, 36.833, -14.894, 10.198
11535, 36.833, -14.894, 10.198
11536, 36.833, -14.894, 10.198
11537, 37.421, -16.110, 9.745
11538, 37.421, -16.110, 9.745
11539, 37.421, -16.110, 9.745
11540, 37.421, -16.110, 9.745
11541, 37.421, -16.110, 9.745
11542, 37.568, -15.958, 8.083
11543, 37.568, -15.958, 8.083
11544, 37.568, -15.958, 8.083
11545, 37.568, -15.958, 8.083
11546, 37.568, -15.958, 8.083
11547, 36.980, -15.350, 5.213
11548, 36.980, -15.350, 5.213
11549, 36.980, -15.350, 5.213
11550, 36.980, -15.350, 5.213
11551, 36.980, -15.350, 5.213
11552, 37.127, -18.542, 3.248
11553, 37.127, -18.542, 3.248
11554, 37.127, -18.542, 3.248
11555, 37.127, -18.542, 3.248
11556, 37.127, -18.542, 3.248
11557, 38.303, -17.326, 4.608
11558, 38.303, -17.326, 4.608
11559, 38.303, -17.326, 4.608
11560, 38.303, -17.326, 4.608
11561, 38.303, -17.326, 4.608
11562, 37.862, -17.782, 3.551
11563, 37.862, -17.782, 3.551
11564, 37.862, -17.782, 3.551
11565, 37.862, -17.782, 3.551
11566, 37.862, -17.782, 3.551
11567, 39.186, -16.870, 2.342
11568, 39.186, -16.870, 2.342
11569, 39.186, -16.870, 2.342
11570, 39.186, -16.870, 2.342
11571, 39.186, -16.870, 2.342
11572, 36.833, -17.782, 1.889
11573, 36.833, -17.782, 1.889
11574, 36.833, -17.782, 1.889
11575, 36.833, -17.782, 1.889
11576, 36.833, -17.782, 1.889
11577, 37.715, -17.934, -0.076
11578, 37.715, -17.934, -0.076
11579, 37.715, -17.934, -0.076
11580, 37.715, -17.934, -0.076
11581, 37.715, -17.934, -0.076
11582, 36.980, -19.454, -1.133
11583, 36.980, -19.454, -1.133
11584, 36.980, -19.454, -1.133
11585, 36.980, -19.454, -1.133
11586, 36.980, -19.454, -1.133
11587, 37.421, -17.934, -2.493
11588, 37.421, -17.934, -2.493
11589, 37.421, -17.934, -2.493
11590, 37.421, -17.934, -2.493
11591, 37.421, -17.934, -2.493
11592, 37.421, -17.630, -3.551
11593, 37.421, -17.630, -3.551
11594, 37.421, -17.630, -3.551
11595, 37.421, -17.630, -3.551
11596, 37.421, -17.630, -3.551
11597, 36.098, -20.366, -5.515
11598, 36.098, -20.366, -5.515
11599, 36.098, -20.366, -5.515
11600, 36.098, -20.366, -5.515
11601, 36.098, -20.366, -5.515
11602, 36.686, -18.238, -6.421
11603, 36.686, -18.238, -6.421
11604, 36.686, -18.238, -6.421
11605, 36.686, -18.238, -6.421
11606, 36.686, -18.238, -6.421
11607, 35.216, -19.758, -8.839
11608, 35.216, -19.758, -8.839
11609, 35.216, -19.758, -8.839
11610, 35.216, -19.758, -8.839
11611, 35.216, -19.758, -8.839
11612, 34.186, -19.454, -8.839
11613, 34.186, -19.454, -8.839
11614, 34.186, -19.454, -8.839
11615, 34.186, -19.454, -8.839
11616, 34.186, -19.454, -8.839
11617, 35.216, -18.694, -10.954
11618, 35.216, -18.694, -10.954
11619, 35.216, -18.694, -10.954
11620, 35.216, -18.694, -10.954
11621, 35.216, -18.694, -10.954
11622, 35.069, -17.782, -10.803
11623, 35.069, -17.782, -10.803
11624, 35.069, -17.782, -10.803
11625, 35.069, -17.782, -10.803
11626, 35.069, -17.782, -10.803
11627, 35.069, -18.542, -11.105
11628, 35.069, -18.542, -11.105
11629, 35.069, -18.542, -11.105
11630, 35.069, -18.542, -11.105
11631, 35.069, -18.542, -11.105
11632, 35.069, -18.542, -15.638
11633, 35.069, -18.542, -15.638
11634, 35.069, -18.542, -15.638
11635, 35.069, -18.542, -15.638
11636, 35.069, -18.542, -15.638
11637, 34.039, -19.606, -14.278
11638, 34.039, -19.606, -14.278
11639, 34.039, -19.606, -14.278
11640, 34.039, -19.606, -14.278
11641, 34.039, -19.606, -14.278
11642, 30.657, -17.630, -15.940
11643, 30.657, -17.630, -15.940
11644, 30.657, -17.630, -15.940
11645, 30.657, -17.630, -15.940
11646, 30.657, -17.630, -15.940
11647, 32.716, -18.694, -16.544
11648, 32.716, -18.694, -16.544
11649, 32.716, -18.694, -16.544
11650, 32.716, -18.694, -16.544
11651, 32.716, -18.694, -16.544
11652, 32.569, -16.718, -18.206
11653, 32.569, -16.718, -18.206
11654, 32.569, -16.718, -18.206
11655, 32.569, -16.718, -18.206
11656, 32.569, -16.718, -18.206
11657, 31.099, -17.934, -18.659
11658, 31.099, -17.934, -18.659
11659, 31.099, -17.934, -18.659
11660, 31.099, -17.934, -18.659
11661, 31.099, -17.934, -18.659
11662, 30.657, -16.414, -19.415
11663, 30.657, -16.414, -19.415
11664, 30.657, -16.414, -19.415
11665, 30.657, -16.414, -19.415
11666, 30.657, -16.414, -19.415
11667, 31.393, -16.870, -19.415
11668, 31.393, -16.870, -19.415
11669, 31.393, -16.870, -19.415
11670, 31.393, -16.870, -19.415
11671, 31.393, -16.870, -19.415
11672, 30.510, -17.326, -20.321
11673, 30.510, -17.326, -20.321
11674, 30.510, -17.326, -20.321
11675, 30.510, -17.326, -20.321
11676, 30.510, -17.326, -20.321
11677, 29.775, -16.718, -22.437
11678, 29.775, -16.718, -22.437
11679, 29.775, -16.718, -22.437
11680, 29.775, -16.718, -22.437
11681, 29.775, -16.718, -22.437
11682, 29.040, -15.198, -21.983
11683, 29.040, -15.198, -21.983
11684, 29.040, -15.198, -21.983
11685, 29.040, -15.198, -21.983
11686, 29.040, -15.198, -21.983
11687, 27.276, -15.502, -23.041
11688, 27.276, -15.502, -23.041
11689, 27.276, -15.502, -23.041
11690, 27.276, -15.502, -23.041
11691, 27.276, -15.502, -23.041
11692, 27.864, -15.806, -25.307
11693, 27.864, -15.806, -25.307
11694, 27.864, -15.806, -25.307
11695, 27.864, -15.806, -25.307
11696, 27.864, -15.806, -25.307
11697, 27.129, -14.286, -24.250
11698, 27.129, -14.286, -24.250
11699, 27.129, -14.286, -24.250
11700, 27.129, -14.286, -24.250
11701, 27.129, -14.286, -24.250
11702, 25.952, -14.134, -26.969
11703, 25.952, -14.134, -26.969
11704, 25.952, -14.134, -26.969
11705, 25.952, -14.134, -26.969
11706, 25.952, -14.134, -26.969
11707, 27.129, -13.223, -26.063
11708, 27.129, -13.223, -26.063
11709, 27.129, -13.223, -26.063
11710, 27.129, -13.223, -26.063
11711, 27.129, -13.223, -26.063
11712, 25.217, -11.855, -28.027
11713, 25.217, -11.855, -28.027
11714, 25.217, -11.855, -28.027
11715, 25.217, -11.855, -28.027
11716, 25.217, -11.855, -28.027
11717, 25.070, -10.943, -28.178
11718, 25.070, -10.943, -28.178
11719, 25.070, -10.943, -28.178
11720, 25.070, -10.943, -28.178
11721, 25.070, -10.943, -28.178
11722, 23.012, -10.183, -29.538
11723, 23.012, -10.183, -29.538
11724, 23.012, -10.183, -29.538
11725, 23.012, -10.183, -29.538
11726, 23.012, -10.183, -29.538
11727, 22.129, -10.791, -29.689
11728, 22.129, -10.791, -29.689
11729, 22.129, -10.791, -29.689
11730, 22.129, -10.791, -29.689
11731, 22.129, -10.791, -29.689
11732, 20.365, -7.447, -32.559
11733, 20.365, -7.447, -32.559
11734, 20.365, -7.447, -32.559
11735, 20.365, -7.447, -32.559
11736, 20.365, -7.447, -32.559
11737, 18.894, -7.447, -32.862
11738, 18.894, -7.447, -32.862
11739, 18.894, -7.447, -32.862
11740, 18.894, -7.447, -32.862
11741, 18.894, -7.447, -32.862
11742, 18.600, -7.143, -33.617
11743, 18.600, -7.143, -33.617
11744, 18.600, -7.143, -33.617
11745, 18.600, -7.143, -33.617
11746, 18.600, -7.143, -33.617
11747, 16.395, -4.255, -32.862
11748, 16.395, -4.255, -32.862
11749, 16.395, -4.255, -32.862
11750, 16.395, -4.255, -32.862
11751, 16.395, -4.255, -32.862
11752, 17.277, -3.647, -35.883
11753, 17.277, -3.647, -35.883
11754, 17.277, -3.647, -35.883
11755, 17.277, -3.647, -35.883
11756, 17.277, -3.647, -35.883
11757, 13.748, -1.064, -34.070
11758, 13.748, -1.064, -34.070
11759, 13.748, -1.064, -34.070
11760, 13.748, -1.064, -34.070
11761, 13.748, -1.064, -34.070
11762, 14.483, 0.000, -37.243
11763, 14.483, 0.000, -37.243
11764, 14.483, 0.000, -37.243
11765, 14.483, 0.000, -37.243
11766, 14.483, 0.000, -37.243
11767, 12.572, 1.368, -36.034
11768, 12.572, 1.368, -36.034
11769, 12.572, 1.368, -36.034
11770, 12.572, 1.368, -36.034
11771, 12.572, 1.368, -36.034
11772, 12.572, 2.128, -36.790
11773, 12.572, 2.128, -36.790
11774, 12.572, 2.128, -36.790
11775, 12.572, 2.128, -36.790
11776, 12.572, 2.128, -36.790
11777, 12.278, 4.560, -37.394
11778, 12.278, 4.560, -37.394
11779, 12.278, 4.560, -37.394
11780, 12.278, 4.560, -37.394
11781, 12.278, 4.560, -37.394
11782, 10.219, 5.168, -37.243
11783, 10.219, 5.168, -37.243
11784, 10.219, 5.168, -37.243
11785, 10.219, 5.168, -37.243
11786, 10.219, 5.168, -37.243
11787, 11.396, 5.928, -36.488
11788, 11.396, 5.928, -36.488
11789, 11.396, 5.928, -36.488
11790, 11.396, 5.928, -36.488
11791, 11.396, 5.928, -36.488
11792, 9.190, 4.408, -36.186
11793, 9.190, 4.408, -36.186
11794, 9.190, 4.408, -36.186
11795, 9.190, 4.408, -36.186
11796, 9.190, 4.408, -36.186
11797, 9.484, 6.080, -36.337
11798, 9.484, 6.080, -36.337
11799, 9.484, 6.080, -36.337
11800, 9.484, 6.080, -36.337
11801, 9.484, 6.080, -36.337
11802, 8.602, 6.688, -35.883
11803, 8.602, 6.688, -35.883
11804, 8.602, 6.688, -35.883
11805, 8.602, 6.688, -35.883
11806, 8.602, 6.688, -35.883
11807, 8.896, 6.992, -37.243
11808, 8.896, 6.992, -37.243
11809, 8.896, 6.992, -37.243
11810, 8.896, 6.992, -37.243
11811, 8.896, 6.992, -37.243
11812, 10.513, 7.904, -34.977
11813, 10.513, 7.904, -34.977
11814, 10.513, 7.904, -34.977
11815, 10.513, 7.904, -34.977
11816, 10.513, 7.904, -34.977
11817, 9.484, 7.144, -36.790
11818, 9.484, 7.144, -36.790
11819, 9.484, 7.144, -36.790
11820, 9.484, 7.144, -36.790
11821, 9.484, 7.144, -36.790
11822, 9.778, 7.600, -36.337
11823, 9.778, 7.600, -36.337
11824, 9.778, 7.600, -36.337
11825, 9.778, 7.600, -36.337
11826, 9.778, 7.600, -36.337
11827, 9.778, 7.904, -36.034
11828, 9.778, 7.904, -36.034
11829, 9.778, 7.904, -36.034
11830, 9.778, 7.904, -36.034
11831, 9.778, 7.904, -36.034
11832, 8.602, 8.512, -36.941
11833, 8.602, 8.512, -36.941
11834, 8.602, 8.512, -36.941
11835, 8.602, 8.512, -36.941
11836, 8.602, 8.512, -36.941
11837, 10.072, 10.184, -35.732
11838, 10.072, 10.184, -35.732
11839, 10.072, 10.184, -35.732
11840, 10.072, 10.184, -35.732
11841, 10.072, 10.184, -35.732
11842, 8.308, 10.792, -35.279
11843, 8.308, 10.792, -35.279
11844, 8.308, 10.792, -35.279
11845, 8.308, 10.792, -35.279
11846, 8.308, 10.792, -35.279
11847, 7.867, 8.816, -37.545
11848, 7.867, 8.816, -37.545
11849, 7.867, 8.816, -37.545
11850, 7.867, 8.816, -37.545
11851, 7.867, 8.816, -37.545
11852, 8.602, 10.640, -36.488
11853, 8.602, 10.640, -36.488
11854, 8.602, 10.640, -36.488
11855, 8.602, 10.640, -36.488
11856, 8.602, 10.640, -36.488
11857, 9.778, 12.311, -35.279
11858, 9.778, 12.311, -35.279
11859, 9.778, 12.311, -35.279
11860, 9.778, 12.311, -35.279
11861, 9.778, 12.311, -35.279
11862, 6.543, 13.375, -35.732
11863, 6.543, 13.375, -35.732
11864, 6.543, 13.375, -35.732
11865, 6.543, 13.375, -35.732
11866, 6.543, 13.375, -35.732
11867, 7.279, 12.767, -34.221
11868, 7.279, 12.767, -34.221
11869, 7.279, 12.767, -34.221
11870, 7.279, 12.767, -34.221
11871, 7.279, 12.767, -34.221
11872, 6.837, 13.983, -35.128
11873, 6.837, 13.983, -35.128
11874, 6.837, 13.983, -35.128
11875, 6.837, 13.983, -35.128
11876, 6.837, 13.983, -35.128
11877, 6.102, 14.287, -34.826
11878, 6.102, 14.287, -34.826
11879, 6.102, 14.287, -34.826
11880, 6.102, 14.287, -34.826
11881, 6.102, 14.287, -34.826
11882, 5.220, 15.655, -33.617
11883, 5.220, 15.655, -33.617
11884, 5.220, 15.655, -33.617
11885, 5.220, 15.655, -33.617
11886, 5.220, 15.655, -33.617
11887, 5.367, 15.807, -33.013
11888, 5.367, 15.807, -33.013
11889, 5.367, 15.807, -33.013
11890, 5.367, 15.807, -33.013
11891, 5.367, 15.807, -33.013
11892, 4.779, 17.479, -32.862
11893, 4.779, 17.479, -32.862
11894, 4.779, 17.479, -32.862
11895, 4.779, 17.479, -32.862
11896, 4.779, 17.479, -32.862
11897, 5.661, 18.695, -32.408
11898, 5.661, 18.695, -32.408
11899, 5.661, 18.695, -32.408
11900, 5.661, 18.695, -32.408
11901, 5.661, 18.695, -32.408
11902, 4.338, 18.391, -33.466
11903, 4.338, 18.391, -33.466
11904, 4.338, 18.391, -33.466
11905, 4.338, 18.391, -33.466
11906, 4.338, 18.391, -33.466
11907, 4.779, 20.063, -31.502
11908, 4.779, 20.063, -31.502
11909, 4.779, 20.063, -31.502
11910, 4.779, 20.063, -31.502
11911, 4.779, 20.063, -31.502
11912, 4.191, 20.063, -33.164
11913, 4.191, 20.063, -33.164
11914, 4.191, 20.063, -33.164
11915, 4.191, 20.063, -33.164
11916, 4.191, 20.063, -33.164
11917, 3.603, 19.911, -31.351
11918, 3.603, 19.911, -31.351
11919, 3.603, 19.911, -31.351
11920, 3.603, 19.911, -31.351
11921, 3.603, 19.911, -31.351
11922, 3.309, 21.735, -30.293
11923, 3.309, 21.735, -30.293
11924, 3.309, 21.735, -30.293
11925, 3.309, 21.735, -30.293
11926, 3.309, 21.735, -30.293
11927, 2.426, 21.127, -31.804
11928, 2.426, 21.127, -31.804
11929, 2.426, 21.127, -31.804
11930, 2.426, 21.127, -31.804
11931, 2.426, 21.127, -31.804
11932, 2.867, 20.975, -31.955
11933, 2.867, 20.975, -31.955
11934, 2.867, 20.975, -31.955
11935, 2.867, 20.975, -31.955
11936, 2.867, 20.975, -31.955
11937, 1.544, 21.735, -29.235
11938, 1.544, 21.735, -29.235
11939, 1.544, 21.735, -29.235
11940, 1.544, 21.735, -29.235
11941, 1.544, 21.735, -29.235
11942, 1.838, 22.799, -30.595
11943, 1.838, 22.799, -30.595
11944, 1.838, 22.799, -30.595
11945, 1.838, 22.799, -30.595
11946, 1.838, 22.799, -30.595
11947, 1.691, 23.407, -30.142
11948, 1.691, 23.407, -30.142
11949, 1.691, 23.407, -30.142
11950, 1.691, 23.407, -30.142
11951, 1.691, 23.407, -30.142
11952, 0.956, 23.711, -29.689
11953, 0.956, 23.711, -29.689
11954, 0.956, 23.711, -29.689
11955, 0.956, 23.711, -29.689
11956, 0.956, 23.711, -29.689
11957, 1.985, 24.470, -29.387
11958, 1.985, 24.470, -29.387
11959, 1.985, 24.470, -29.387
11960, 1.985, 24.470, -29.387
11961, 1.985, 24.470, -29.387
11962, 0.956, 22.951, -29.689
11963, 0.956, 22.951, -29.689
11964, 0.956, 22.951, -29.689
11965, 0.956, 22.951, -29.689
11966, 0.956, 22.951, -29.689
11967, 0.662, 23.711, -29.084
11968, 0.662, 23.711, -29.084
11969, 0.662, 23.711, -29.084
11970, 0.662, 23.711, -29.084
11971, 0.662, 23.711, -29.084
11972, 1.691, 24.470, -27.574
11973, 1.691, 24.470, -27.574
11974, 1.691, 24.470, -27.574
11975, 1.691, 24.470, -27.574
11976, 1.691, 24.470, -27.574
11977, 0.221, 25.534, -26.969
11978, 0.221, 25.534, -26.969
11979, 0.221, 25.534, -26.969
11980, 0.221, 25.534, -26.969
11981, 0.221, 25.534, -26.969
11982, -0.073, 25.534, -26.214
11983, -0.073, 25.534, -26.214
11984, -0.073, 25.534, -26.214
11985, -0.073, 25.534, -26.214
11986, -0.073, 25.534, -26.214
11987, -0.661, 25.686, -27.725
11988, -0.661, 25.686, -27.725
11989, -0.661, 25.686, -27.725
11990, -0.661, 25.686, -27.725
11991, -0.661, 25.686, -27.725
11992, -0.955, 24.622, -26.063
11993, -0.955, 24.622, -26.063
11994, -0.955, 24.622, -26.063
11995, -0.955, 24.622, -26.063
11996, -0.955, 24.622, -26.063
11997, -2.720, 26.142, -26.063
11998, -2.720, 26.142, -26.063
11999, -2.720, 26.142, -26.063
12000, -2.720, 26.142, -26.063
12001, -2.720, 26.142, -26.063
12002, -1.985, 27.966, -26.063
12003, -1.985, 27.966, -26.063
12004, -1.985, 27.966, -26.063
12005, -1.985, 27.966, -26.063
12006, -1.985, 27.966, -26.063
12007, -3.455, 26.750, -24.250
12008, -3.455, 26.750, -24.250
12009, -3.455, 26.750, -24.250
12010, -3.455, 26.750, -24.250
12011, -3.455, 26.750, -24.250
12012, -4.778, 28.726, -23.645
12013, -4.778, 28.726, -23.645
12014, -4.778, 28.726, -23.645
12015, -4.778, 28.726, -23.645
12016, -4.778, 28.726, -23.645
12017, -4.484, 28.726, -25.005
12018, -4.484, 28.726, -25.005
12019, -4.484, 28.726, -25.005
12020, -4.484, 28.726, -25.005
12021, -4.484, 28.726, -25.005
12022, -4.631, 28.118, -23.041
12023, -4.631, 28.118, -23.041
12024, -4.631, 28.118, -23.041
12025, -4.631, 28.118, -23.041
12026, -4.631, 28.118, -23.041
12027, -4.925, 29.182, -23.041
12028, -4.925, 29.182, -23.041
12029, -4.925, 29.182, -23.041
12030, -4.925, 29.182, -23.041
12031, -4.925, 29.182, -23.041
12032, -7.572, 29.790, -21.832
12033, -7.572, 29.790, -21.832
12034, -7.572, 29.790, -21.832
12035, -7.572, 29.790, -21.832
12036, -7.572, 29.790, -21.832
12037, -8.160, 29.182, -20.926
12038, -8.160, 29.182, -20.926
12039, -8.160, 29.182, -20.926
12040, -8.160, 29.182, -20.926
12041, -8.160, 29.182, -20.926
12042, -7.425, 29.942, -19.868
12043, -7.425, 29.942, -19.868
12044, -7.425, 29.942, -19.868
12045, -7.425, 29.942, -19.868
12046, -7.425, 29.942, -19.868
12047, -8.160, 28.878, -20.321
12048, -8.160, 28.878, -20.321
12049, -8.160, 28.878, -20.321
12050, -8.160, 28.878, -20.321
12051, -8.160, 28.878, -20.321
12052, -10.072, 29.030, -18.962
12053, -10.072, 29.030, -18.962
12054, -10.072, 29.030, -18.962
12055, -10.072, 29.030, -18.962
12056, -10.072, 29.030, -18.962
12057, -9.631, 30.246, -17.451
12058, -9.631, 30.246, -17.451
12059, -9.631, 30.246, -17.451
12060, -9.631, 30.246, -17.451
12061, -9.631, 30.246, -17.451
12062, -11.836, 30.854, -17.602
12063, -11.836, 30.854, -17.602
12064, -11.836, 30.854, -17.602
12065, -11.836, 30.854, -17.602
12066, -11.836, 30.854, -17.602
12067, -11.395, 32.070, -15.033
12068, -11.395, 32.070, -15.033
12069, -11.395, 32.070, -15.033
12070, -11.395, 32.070, -15.033
12071, -11.395, 32.070, -15.033
12072, -9.337, 31.918, -15.184
12073, -9.337, 31.918, -15.184
12074, -9.337, 31.918, -15.184
12075, -9.337, 31.918, -15.184
12076, -9.337, 31.918, -15.184
12077, -11.542, 31.918, -13.069
12078, -11.542, 31.918, -13.069
12079, -11.542, 31.918, -13.069
12080, -11.542, 31.918, -13.069
12081, -11.542, 31.918, -13.069
12082, -9.925, 33.286, -8.688
12083, -9.925, 33.286, -8.688
12084, -9.925, 33.286, -8.688
12085, -9.925, 33.286, -8.688
12086, -9.925, 33.286, -8.688
12087, -10.219, 34.350, -7.328
12088, -10.219, 34.350, -7.328
12089, -10.219, 34.350, -7.328
12090, -10.219, 34.350, -7.328
12091, -10.219, 34.350, -7.328
12092, -9.778, 33.742, -5.364
12093, -9.778, 33.742, -5.364
12094, -9.778, 33.742, -5.364
12095, -9.778, 33.742, -5.364
12096, -9.778, 33.742, -5.364
12097, -7.425, 33.590, -5.515
12098, -7.425, 33.590, -5.515
12099, -7.425, 33.590, -5.515
12100, -7.425, 33.590, -5.515
12101, -7.425, 33.590, -5.515
12102, -9.631, 33.286, -1.284
12103, -9.631, 33.286, -1.284
12104, -9.631, 33.286, -1.284
12105, -9.631, 33.286, -1.284
12106, -9.631, 33.286, -1.284
12107, -8.307, 31.614, 0.529
12108, -8.307, 31.614, 0.529
12109, -8.307, 31.614, 0.529
12110, -8.307, 31.614, 0.529
12111, -8.307, 31.614, 0.529
12112, -8.454, 31.462, 4.004
12113, -8.454, 31.462, 4.004
12114, -8.454, 31.462, 4.004
12115, -8.454, 31.462, 4.004
12116, -8.454, 31.462, 4.004
12117, -8.748, 30.550, 6.874
12118, -8.748, 30.550, 6.874
12119, -8.748, 30.550, 6.874
12120, -8.748, 30.550, 6.874
12121, -8.748, 30.550, 6.874
12122, -7.572, 31.158, 8.990
12123, -7.572, 31.158, 8.990
12124, -7.572, 31.158, 8.990
12125, -7.572, 31.158, 8.990
12126, -7.572, 31.158, 8.990
12127, -7.278, 29.790, 11.407
12128, -7.278, 29.790, 11.407
12129, -7.278, 29.790, 11.407
12130, -7.278, 29.790, 11.407
12131, -7.278, 29.790, 11.407
12132, -6.543, 29.030, 13.220
12133, -6.543, 29.030, 13.220
12134, -6.543, 29.030, 13.220
12135, -6.543, 29.030, 13.220
12136, -6.543, 29.030, 13.220
12137, -7.278, 29.030, 16.695
12138, -7.278, 29.030, 16.695
12139, -7.278, 29.030, 16.695
12140, -7.278, 29.030, 16.695
12141, -7.278, 29.030, 16.695
12142, -6.102, 28.118, 18.659
12143, -6.102, 28.118, 18.659
12144, -6.102, 28.118, 18.659
12145, -6.102, 28.118, 18.659
12146, -6.102, 28.118, 18.659
12147, -6.984, 27.510, 18.810
12148, -6.984, 27.510, 18.810
12149, -6.984, 27.510, 18.810
12150, -6.984, 27.510, 18.810
12151, -6.984, 27.510, 18.810
12152, -7.425, 26.598, 21.832
12153, -7.425, 26.598, 21.832
12154, -7.425, 26.598, 21.832
12155, -7.425, 26.598, 21.832
12156, -7.425, 26.598, 21.832
12157, -5.808, 24.926, 22.739
12158, -5.808, 24.926, 22.739
12159, -5.808, 24.926, 22.739
12160, -5.808, 24.926, 22.739
12161, -5.808, 24.926, 22.739
12162, -5.367, 23.711, 24.250
12163, -5.367, 23.711, 24.250
12164, -5.367, 23.711, 24.250
12165, -5.367, 23.711, 24.250
12166, -5.367, 23.711, 24.250
12167, -4.190, 23.103, 24.401
12168, -4.190, 23.103, 24.401
12169, -4.190, 23.103, 24.401
12170, -4.190, 23.103, 24.401
12171, -4.190, 23.103, 24.401
12172, -2.867, 21.431, 26.365
12173, -2.867, 21.431, 26.365
12174, -2.867, 21.431, 26.365
12175, -2.867, 21.431, 26.365
12176, -2.867, 21.431, 26.365
12177, -2.720, 20.519, 27.271
12178, -2.720, 20.519, 27.271
12179, -2.720, 20.519, 27.271
